"";"co_mun";"nm_mun";"co_state";"nm_state";"area_plant";"area_harv";"prod_bean";"exp_bean";"exp_bean_d";"exp_oil";"exp_oil_d";"exp_cake";"exp_cake_d";"imp_bean";"imp_bean_d";"imp_oil";"imp_oil_d";"imp_cake";"imp_cake_d";"proc_fac";"proc_cap";"ref_fac";"ref_cap";"bot_cap";"population";"cattle";"cattle_milked";"buffalo";"horse";"pig";"pig_mother";"goat";"sheep";"chicken";"chicken_layer";"quail";"storage_cap"
"533";2104701;"GRAÇA ARANHA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6151;5395;647;0;241;1819;695;569;493;14098;4427;0;0
"534";2104800;"GRAJAÚ";21;"MA";5000;5000;11000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65078;155980;13745;0;2730;16945;2978;2756;2730;122956;23986;0;0
"535";2104909;"GUIMARÃES";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11939;2321;15;57;138;3494;563;172;181;10003;5832;0;0
"536";2105005;"HUMBERTO DE CAMPOS";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27364;7820;667;0;795;13250;1295;4025;1425;29630;6125;0;0
"537";2105104;"ICATU";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26014;1500;85;0;301;2980;372;361;12;16970;3199;0;0
"538";2105153;"IGARAPÉ DO MEIO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13347;19671;710;397;391;917;251;315;696;9438;2997;0;0
"539";2105203;"IGARAPÉ GRANDE";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11431;16256;1258;0;415;1241;116;365;128;22067;6401;0;0
"540";2105302;"IMPERATRIZ";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251468;94139;12238;759;2262;1650;412;389;2478;20324;7113;14459;8500
"541";2105351;"ITAIPAVA DO GRAJAÚ";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14084;32454;2589;0;482;10847;1769;552;590;49234;13378;0;0
"542";2105401;"ITAPECURU MIRIM";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64951;24329;2198;826;892;17878;2185;1227;0;119691;23771;0;9288
"543";2105427;"ITINGA DO MARANHÃO";21;"MA";750;750;2190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25269;137365;15110;49;1994;1803;438;432;1679;21402;7421;0;0
"544";2105450;"JATOBÁ";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9360;12818;897;0;385;4393;797;1029;471;62703;14278;0;0
"545";2105476;"JENIPAPO DOS VIEIRAS";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15899;64243;6424;0;811;6011;1303;417;923;31122;8998;0;0
"546";2105500;"JOÃO LISBOA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23450;95765;10534;0;1670;1932;483;485;1490;19413;6795;0;0
"547";2105609;"JOSELÂNDIA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15755;17312;2962;0;935;6167;811;1523;535;47389;9623;0;0
"548";2105658;"JUNCO DO MARANHÃO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3653;29631;2862;47;625;695;219;395;642;9566;3051;0;0
"549";2105708;"LAGO DA PEDRA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48002;91600;4122;52;1040;8600;1240;1990;815;95432;27200;0;0
"550";2105807;"LAGO DO JUNCO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9873;9523;501;0;432;3528;502;225;283;28189;4276;0;0
"551";2105906;"LAGO VERDE";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15742;43597;872;24;875;1380;330;610;925;30645;8940;0;0
"552";2105922;"LAGOA DO MATO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10989;18713;632;0;183;1466;360;5131;1448;72232;18753;0;0
"553";2105948;"LAGO DOS RODRIGUES";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8775;13965;991;0;423;2021;293;352;111;33815;3042;0;0
"554";2105963;"LAGOA GRANDE DO MARANHÃO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12687;32180;965;0;505;7100;890;620;215;23785;7000;0;0
"555";2105989;"LAJEADO NOVO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7211;45909;4590;0;1322;1580;382;117;1042;18930;6625;0;0
"556";2106003;"LIMA CAMPOS";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11580;7585;621;0;201;1599;237;444;131;20921;3503;0;0
"557";2106102;"LORETO";21;"MA";23020;23020;62105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11714;26728;598;0;560;1346;301;2351;1327;26976;8620;0;0
"558";2106201;"LUÍS DOMINGUES";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6697;4869;509;11;372;905;271;626;311;8727;2606;0;0
"559";2106300;"MAGALHÃES DE ALMEIDA";21;"MA";3120;1940;4656;10620,159845257;5484763,50070079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18680;17900;1020;65;1600;14700;3990;8500;6800;43564;12630;0;1800
"560";2106326;"MARACAÇUMÉ";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20268;35992;4079;15;466;750;216;452;641;7947;3203;0;0
"561";2106359;"MARAJÁ DO SENA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7721;25900;828;80;825;8820;1200;928;880;42910;11200;0;0
"562";2106375;"MARANHÃOZINHO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15011;25997;2941;0;617;710;206;275;332;11363;4368;0;0
"563";2106409;"MATA ROMA";21;"MA";6660;6660;16384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15951;1990;115;0;75;2960;850;2650;105;10850;2390;0;0
"564";2106508;"MATINHA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22515;18911;1974;3328;1183;1918;205;968;710;22739;6293;0;0
"565";2106607;"MATÕES";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32545;11661;529;0;557;9497;1399;3073;1038;57675;17317;0;0
"566";2106631;"MATÕES DO NORTE";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15322;25350;1773;1534;452;4226;431;2043;493;26538;5529;0;0
"567";2106672;"MILAGRES DO MARANHÃO";21;"MA";2650;2650;7314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8237;4850;560;0;155;4570;1710;2830;95;10920;4860;0;0
"568";2106706;"MIRADOR";21;"MA";4099;4099;12502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20576;39578;2968;0;1356;5636;1661;2376;701;82662;20547;0;0
"569";2106755;"MIRANDA DO NORTE";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26419;14604;1553;84;211;3097;284;285;156;16424;2346;0;3960
"570";2106805;"MIRINZAL";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14504;4179;61;250;128;3187;859;212;52;18663;3448;0;0
"571";2106904;"MONÇÃO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32180;30991;2067;126;774;3499;758;652;296;26277;6951;0;0
"572";2107001;"MONTES ALTOS";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9183;43110;4526;0;1271;993;251;136;1321;21926;7345;0;0
"573";2107100;"MORROS";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18544;2660;79;0;490;4458;332;471;210;26840;4687;0;0
"574";2107209;"NINA RODRIGUES";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13465;2522;124;0;353;13722;2092;2374;771;20212;1982;0;0
"575";2107258;"NOVA COLINAS";21;"MA";4758;4758;12845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5120;32003;962;0;842;1915;450;315;420;37177;12256;0;0
"576";2107308;"NOVA IORQUE";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4599;7428;640;0;78;383;51;2714;694;12947;6218;0;0
"577";2107357;"NOVA OLINDA DO MARANHÃO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19963;29315;3146;0;830;4771;954;2035;940;12646;4477;0;0
"578";2107407;"OLHO D'ÁGUA DAS CUNHÃS";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18934;71024;1988;93;980;1590;505;1180;1740;48600;11360;0;0
"579";2107456;"OLINDA NOVA DO MARANHÃO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13911;6983;802;2620;1139;2942;316;3481;686;29959;8318;0;0
"580";2107506;"PAÇO DO LUMIAR";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113378;1115;290;23;53;551;97;197;271;2e+05;9000;0;0
"581";2107605;"PALMEIRÂNDIA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19133;7049;461;2630;640;17592;3099;882;764;34630;10353;0;0
"582";2107704;"PARAIBANO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20636;14973;1529;0;81;490;36;148;258;51419;19406;0;0
"583";2107803;"PARNARAMA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33883;63736;1495;258;1332;15650;2930;5226;940;96055;21368;0;0
"584";2107902;"PASSAGEM FRANCA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18216;19246;982;0;153;908;176;1740;543;52219;22766;0;0
"585";2108009;"PASTOS BONS";21;"MA";4050;4050;12976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18687;20916;1921;0;211;543;63;514;703;48792;16101;0;1778
"586";2108058;"PAULINO NEVES";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15234;4900;400;43;910;22260;5776;4800;7600;51900;16100;0;0
"587";2108108;"PAULO RAMOS";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20514;56210;1799;70;942;10000;1050;1600;925;45320;14920;0;0
"588";2108207;"PEDREIRAS";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39337;19501;5907;68;602;1378;148;707;704;181043;32513;748;0
"589";2108256;"PEDRO DO ROSÁRIO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23874;18850;1798;420;860;1931;126;766;630;38378;10416;0;0
"590";2108306;"PENALVA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36520;12411;1322;2633;1577;4450;535;891;311;58374;11058;0;0
"591";2108405;"PERI MIRIM";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13956;7185;520;704;598;20669;3973;1507;801;54065;13975;0;0
"592";2108454;"PERITORÓ";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22123;30260;770;19;370;2540;370;560;580;9190;2840;0;0
"593";2108504;"PINDARÉ-MIRIM";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31866;12666;1944;0;318;691;218;112;352;4566;1297;0;0
"594";2108603;"PINHEIRO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80365;34060;1975;5237;2244;18334;6026;3693;842;82915;20467;0;0
"595";2108702;"PIO XII";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21512;34680;1040;29;620;2300;300;320;248;19600;7290;0;0
"596";2108801;"PIRAPEMAS";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17917;16144;1505;0;831;37880;4077;8226;1425;65500;14795;0;0
"597";2108900;"POÇÃO DE PEDRAS";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18633;48387;5831;0;1423;14377;2505;2243;478;102543;21376;0;0
"598";2109007;"PORTO FRANCO";21;"MA";246;246;542;451043,116529862;243527007,164375;0;0;0;0;0;0;0;0;0;0;1;1500;1;300;300;22651;94693;14203;18;2016;2868;430;261;2346;281420;7065;0;27034
"599";2109056;"PORTO RICO DO MARANHÃO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5943;2101;32;0;92;4094;764;78;36;17277;7842;0;0
"600";2109106;"PRESIDENTE DUTRA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46039;54288;5537;0;1029;3357;1216;965;1370;63158;16402;8200;3861
"601";2109205;"PRESIDENTE JUSCELINO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12103;1820;69;4;86;4115;617;429;92;20750;6198;0;0
"602";2109239;"PRESIDENTE MÉDICI";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6674;30329;3491;34;1032;1209;341;795;1375;10323;2971;0;0
"603";2109270;"PRESIDENTE SARNEY";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17988;8543;921;228;813;18160;957;1056;520;45611;11349;0;0
"604";2109304;"PRESIDENTE VARGAS";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11105;1767;148;0;180;7712;801;220;711;20313;3966;0;0
"605";2109403;"PRIMEIRA CRUZ";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14588;5135;302;386;639;9968;1723;4378;1215;18649;4997;0;0
"606";2109452;"RAPOSA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28543;392;23;2;28;78;21;6;10;2920;410;0;0
"607";2109502;"RIACHÃO";21;"MA";35996;35996;100495;44648,9096623933;23216109,383097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20011;104447;2493;0;2857;5318;1131;1320;1494;61724;21947;0;4879
"608";2109551;"RIBAMAR FIQUENE";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7514;51803;4924;0;1042;1095;278;167;685;178000;8463;0;0
"609";2109601;"ROSÁRIO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40983;3098;398;8;242;5197;898;359;341;64847;15986;0;0
"610";2109700;"SAMBAÍBA";21;"MA";44925;44925;123009;34710,8136581819;18525869,1994871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5538;21014;1106;0;549;2600;465;1823;1970;32861;10750;0;25684
"611";2109759;"SANTA FILOMENA DO MARANHÃO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7426;17653;1942;0;461;3519;574;1105;965;47059;16619;0;0
"612";2109809;"SANTA HELENA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41081;30882;1472;171;1217;13101;1840;1132;1019;28738;10017;0;4670
"613";2109908;"SANTA INÊS";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82106;53121;3220;32;650;1405;419;185;932;19867;7676;0;0
"614";2110005;"SANTA LUZIA";21;"MA";240;240;780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75444;217859;6328;365;2295;3006;766;1976;2118;40978;16966;0;218
"615";2110039;"SANTA LUZIA DO PARUÁ";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23256;62465;5897;135;1311;1532;485;1394;2423;23762;8646;0;0
"616";2110104;"SANTA QUITÉRIA DO MARANHÃO";21;"MA";835;835;2219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24706;11100;890;0;510;30555;10815;8900;1430;59633;17300;0;0
"617";2110203;"SANTA RITA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34710;19475;899;1698;538;3916;439;283;369;58795;11542;0;0
"618";2110237;"SANTANA DO MARANHÃO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12521;6100;510;0;910;20055;5775;2800;270;74774;19800;0;0
"619";2110278;"SANTO AMARO DO MARANHÃO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14828;4476;285;214;279;8678;998;2488;1329;16388;3329;0;0
"620";2110302;"SANTO ANTÔNIO DOS LOPES";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14289;19087;2679;0;598;4638;361;602;382;46539;7123;0;0
"621";2110401;"SÃO BENEDITO DO RIO PRETO";21;"MA";610;610;1757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18118;2100;265;0;95;3050;1350;1530;110;14600;4190;0;0
"622";2110500;"SÃO BENTO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42867;5680;913;2040;754;31820;9593;1613;584;80120;26371;0;0
"623";2110609;"SÃO BERNARDO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27369;17600;1200;190;1120;28350;9660;11400;2500;66304;20200;0;0
"624";2110658;"SÃO DOMINGOS DO AZEITÃO";21;"MA";22418;22418;73397;97320,4567945636;51888247,8319686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7147;8412;1482;0;92;159;41;1379;432;10496;2582;0;2805
"625";2110708;"SÃO DOMINGOS DO MARANHÃO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33725;64205;5778;37;616;8443;2652;1362;1583;65770;21331;0;0
"626";2110807;"SÃO FÉLIX DE BALSAS";21;"MA";2986;2986;8779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4593;16211;1604;0;76;744;116;5646;3252;27583;8094;0;0
"627";2110856;"SÃO FRANCISCO DO BREJÃO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11027;86047;12903;61;1438;2809;754;141;2028;21131;7438;0;0
"628";2110906;"SÃO FRANCISCO DO MARANHÃO";21;"MA";300;300;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11955;14523;1591;0;159;2142;298;5348;2149;54428;21719;0;0
"629";2111003;"SÃO JOÃO BATISTA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20152;12802;440;7282;1261;6331;528;3298;3594;31926;9946;0;0
"630";2111029;"SÃO JOÃO DO CARÚ";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15599;32428;407;179;204;1366;378;491;483;18025;3256;0;0
"631";2111052;"SÃO JOÃO DO PARAÍSO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10917;91657;9792;14;2672;3036;923;398;2822;102615;17766;0;0
"632";2111078;"SÃO JOÃO DO SOTER";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17809;9160;440;0;612;1076;70;970;650;7588;2050;0;0
"633";2111102;"SÃO JOÃO DOS PATOS";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25199;22117;1809;0;86;589;89;1268;1191;68784;15498;0;5211
"634";2111201;"SÃO JOSÉ DE RIBAMAR";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170423;843;100;1;119;343;35;285;290;8240;778;0;0
"635";2111250;"SÃO JOSÉ DOS BASÍLIOS";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7507;7337;771;0;318;3859;862;706;785;28479;8789;0;0
"636";2111300;"SÃO LUÍS";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1053922;2350;280;55;140;6400;770;230;350;17600;1930;830;24435
"637";2111409;"SÃO LUÍS GONZAGA DO MARANHÃO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19510;72665;2180;0;1010;6200;500;855;990;50215;23690;0;0
"638";2111508;"SÃO MATEUS DO MARANHÃO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40095;42800;1070;1900;685;2700;420;1490;980;46500;10200;0;0
"639";2111532;"SÃO PEDRO DA ÁGUA BRANCA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12287;25046;2952;9;455;612;163;79;429;6458;2293;0;0
"640";2111573;"SÃO PEDRO DOS CRENTES";21;"MA";1500;1500;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4520;47769;2804;14;1006;2134;597;397;1128;30123;9867;0;0
"641";2111607;"SÃO RAIMUNDO DAS MANGABEIRAS";21;"MA";14649;14649;40524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18093;28699;966;0;798;2173;520;1238;1126;22419;10442;0;4500
"642";2111631;"SÃO RAIMUNDO DO DOCA BEZERRA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5554;6899;1651;0;313;2534;328;1186;211;24888;3917;0;0
"643";2111672;"SÃO ROBERTO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6329;6423;1308;0;133;2043;194;505;139;11678;2036;0;0
"644";2111706;"SÃO VICENTE FERRER";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21445;8295;940;323;883;2350;328;1098;785;33621;8113;0;0
"645";2111722;"SATUBINHA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12959;19200;921;32;500;1260;250;185;205;22652;8200;0;0
"646";2111748;"SENADOR ALEXANDRE COSTA";21;"MA";100;100;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10657;12680;1083;0;176;1352;1030;606;501;32988;6616;0;0
"647";2111763;"SENADOR LA ROCQUE";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14315;137297;15102;27;2250;1578;268;738;4412;24814;7444;0;0
"648";2111789;"SERRANO DO MARANHÃO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10693;8683;41;293;126;3636;860;399;241;15545;3457;0;0
"649";2111805;"SÍTIO NOVO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17449;99090;11038;0;2250;2549;637;517;2313;42791;15808;0;5467
"650";2111904;"SUCUPIRA DO NORTE";21;"MA";1150;1150;3595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10454;12793;1233;0;81;466;73;987;0;46871;20156;0;0
"651";2111953;"SUCUPIRA DO RIACHÃO";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5498;7849;790;0;37;326;61;409;174;16541;8289;0;0
"652";2112001;"TASSO FRAGOSO";21;"MA";114141;114141;322313;170460,097015392;92149029,1062188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8130;15886;1319;0;183;490;121;285;249;16244;5785;0;50715
"653";2112100;"TIMBIRAS";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28368;8790;530;14;415;4283;940;1510;780;25810;7555;0;0
"654";2112209;"TIMON";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161721;17125;1518;33;974;12159;1377;6796;3490;142005;15145;0;0
"655";2112233;"TRIZIDELA DO VALE";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19559;11268;4949;0;469;1202;158;553;411;103786;3798;0;0
"656";2112274;"TUFILÂNDIA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5681;17215;1485;0;151;457;128;292;466;1606;428;0;0
"657";2112308;"TUNTUM";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40273;96356;6359;28;1341;9786;1903;1873;2830;104460;24742;1900;0
"658";2112407;"TURIAÇU";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34554;15305;943;535;665;1397;645;1191;1091;66436;29133;0;0
"659";2112456;"TURILÂNDIA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24190;33920;3140;586;1100;1533;387;1297;719;51094;20508;0;0
"660";2112506;"TUTÓIA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55705;6800;410;0;1610;25200;8190;3800;4700;78023;22300;0;0
"661";2112605;"URBANO SANTOS";21;"MA";1590;1590;4770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31335;2750;375;0;120;3070;1650;1450;50;17850;5580;0;0
"662";2112704;"VARGEM GRANDE";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52937;15656;1900;41;1417;45127;5132;14655;4599;86025;16502;0;0
"663";2112803;"VIANA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50687;20714;1750;18888;1884;2274;254;1563;759;65641;15227;0;18990
"664";2112852;"VILA NOVA DOS MARTÍRIOS";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12352;81207;10557;8;1546;2903;721;75;2088;19653;6879;0;0
"665";2112902;"VITÓRIA DO MEARIM";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31793;28166;2798;2482;560;1640;212;550;280;24007;7515;0;3861
"666";2113009;"VITORINO FREIRE";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30959;96785;2420;16;1540;8100;950;1160;1640;74566;15000;0;0
"667";2114007;"ZÉ DOCA";21;"MA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49848;138393;5763;171;2075;1248;421;1504;1193;18084;4699;0;0
"668";2200053;"ACAUÃ";22;"PI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6890;7887;1025;0;282;2382;891;7997;21465;13183;5273;0;0
